   Step          Temp          Press          Volume        Density         TotEng         PotEng         KinEng    
   3635000   2960.0325      328.10932      229897.88      0.86149718    -209357.34     -211428.82      2071.4734    
   3636000   2941.1725      468.44921      229701.24      0.86223468    -209353.33     -211411.6       2058.2749    
   3637000   2996.6856      2164.2535      229526.8       0.86288997    -209349.44     -211446.56      2097.1238    
   3638000   2993.3473      1074.9381      229379.21      0.86344518    -209345.38     -211440.17      2094.7876    
   3639000   2970.4064      1766.3041      229300.72      0.86374074    -209341.3      -211420.04      2078.7333    
   3640000   3047.3959      818.67523      229305.64      0.86372221    -209337.39     -211470         2132.6116    
   3641000   3041.7715      371.11114      229401.32      0.86336195    -209333.39     -211462.06      2128.6756    
   3642000   3019.2813     -2425.4787      229610.03      0.86257721    -209329.35     -211442.29      2112.9366    
   3643000   3029.9203     -742.60202      229874.07      0.86158643    -209325.39     -211445.77      2120.3819    
   3644000   3030.0854      185.61019      230140.29      0.86058975    -209321.57     -211442.07      2120.4975    
   3645000   3020.7681     -2513.5225      230457.09      0.85940675    -209317.6      -211431.57      2113.9771    
   3646000   3045.3238     -1456.9112      230802.01      0.8581224     -209313.9      -211445.06      2131.1615    
   3647000   3030.0972      2184.0951      231151.01      0.85682679    -209310.19     -211430.69      2120.5057    
   3648000   2974.8177     -2690.1015      231536.34      0.85540082    -209306.18     -211388         2081.8204    
   3649000   3022.7585      337.28385      231890.15      0.85409569    -209302.58     -211417.95      2115.37      
   3650000   3020.7228     -549.73219      232135.3       0.85319371    -209298.97     -211412.92      2113.9454    
   3651000   3059.1994     -1354.0964      232297.21      0.85259902    -209295.55     -211436.42      2140.8719    
   3652000   2995.4531      1347.857       232325.18      0.8524964     -209291.99     -211388.25      2096.2613    
   3653000   2999.0518      329.39527      232233.78      0.85283191    -209288.79     -211387.57      2098.7797    
   3654000   3094.3069      171.37539      232069.72      0.85343479    -209285.88     -211451.32      2165.4406    
   3655000   3042.0111     -746.4756       231850.71      0.85424097    -209282.78     -211411.62      2128.8433    
   3656000   3047.3388      953.44481      231565.37      0.85529358    -209279.85     -211412.42      2132.5716    
   3657000   3041.3306      597.77644      231268.54      0.85639135    -209277.39     -211405.75      2128.3671    
   3658000   3054.5537     -721.80436      230898.74      0.85776292    -209274.81     -211412.43      2137.6208    
   3659000   3057.7295     -166.13748      230488.23      0.85929063    -209272.47     -211412.31      2139.8432    
   3660000   3003.361      -1726.7703      230031.48      0.86099682    -209270.16     -211371.96      2101.7954    
   3661000   3039.0139     -2021.2573      229579.51      0.86269186    -209268.22     -211394.96      2126.7458    
   3662000   3077.5325      2998.009       229106.47      0.86447308    -209266.16     -211419.86      2153.7017    
   3663000   3063.6391      219.30263      228750.43      0.86581861    -209264.51     -211408.49      2143.9788    
   3664000   3010.785       304.52433      228430.83      0.86702997    -209262.9      -211369.89      2106.9908    
   3665000   3044.2404      690.40292      228215.63      0.86784755    -209261.54     -211391.94      2130.4033    
   3666000   3012.3159     -683.91633      228121.86      0.86820429    -209260.31     -211368.38      2108.0621    
   3667000   3122.8304      1712.4227      228092.3       0.86831679    -209259.6      -211445         2185.4018    
   3668000   3045.044       2009.5564      228190.35      0.86794371    -209258.91     -211389.87      2130.9657    
   3669000   3103.8615     -595.99892      228423.12      0.86705925    -209258.64     -211430.76      2172.1271    
   3670000   3033.4914      2212.0752      228778.1       0.8657139     -209258.47     -211381.35      2122.8811    
   3671000   3047.2908      1178.5488      229260.55      0.8638921     -209258.46     -211391         2132.5381    
   3672000   3062.8999     -2115.9672      229803.94      0.86184936    -209258.58     -211402.04      2143.4615    
   3673000   3052.5895     -488.18149      230339.64      0.85984494    -209258.94     -211395.18      2136.2461    
   3674000   3025.2539     -356.4199       230884.92      0.85781424    -209259.46     -211376.58      2117.1163    
   3675000   3028.2544     -1010.8094      231419.02      0.85583446    -209260.04     -211379.26      2119.2161    
   3676000   3087.2082     -2709.3979      231857.6       0.85421558    -209260.78     -211421.25      2160.4728    
   3677000   3018.8106     -1503.5702      232143.68      0.8531629     -209261.48     -211374.09      2112.6072    
   3678000   3059.704       325.10464      232282.33      0.85265365    -209262.72     -211403.94      2141.225     
   3679000   3044.6925      95.536796      232317.72      0.85252376    -209263.95     -211394.67      2130.7198    
   3680000   3041.5515      39.853703      232257.96      0.85274313    -209265.35     -211393.87      2128.5216    
   3681000   3033.0384     -1865.3076      232040.6       0.85354189    -209267.04     -211389.6       2122.564     
   3682000   3025.0077      1530.5139      231696.5       0.85480954    -209268.93     -211385.88      2116.944     
   3683000   3047.6893      1519.7469      231236.18      0.8565112     -209270.93     -211403.75      2132.8169    
   3684000   3049.2982     -1253.7534      230682.31      0.85856768    -209273.19     -211407.13      2133.9429    
   3685000   3009.5811     -701.16672      230044.41      0.86094843    -209275.47     -211381.62      2106.1483    
   3686000   3012.1887     -956.08174      229422.98      0.86328045    -209277.64     -211385.61      2107.9731    
   3687000   3031.7019      554.8665       228785.45      0.86568605    -209280.29     -211401.92      2121.6287    
   3688000   3019.5676      824.71321      228218.34      0.86783724    -209282.42     -211395.56      2113.1369    
   3689000   3039.6113      51.505916      227809.07      0.86939635    -209284.89     -211412.06      2127.1639    
   3690000   3018.3381      2741.5299      227530.11      0.87046229    -209287.63     -211399.9       2112.2765    
   3691000   3025.5462      92.184158      227366.82      0.8710874     -209290.42     -211407.74      2117.3209    
   3692000   3009.8726      927.5081       227356         0.87112886    -209293.41     -211399.76      2106.3523    
   3693000   3036.9766     -509.71645      227504.67      0.87055962    -209296.69     -211422.01      2125.32      
   3694000   3017.1344     -741.5378       227768.8       0.86955007    -209300.03     -211411.46      2111.4342    
   3695000   3024.7556      2377.094       228113.4       0.86823648    -209303.49     -211420.26      2116.7676    
   3696000   3024.4196      886.03096      228572.04      0.86649432    -209307.12     -211423.65      2116.5324    
   3697000   3006.2        -262.3911       229149.44      0.86431098    -209310.76     -211414.55      2103.7821    
   3698000   3031.0111      2484.3578      229753.42      0.86203885    -209314.26     -211435.41      2121.1453    
   3699000   3046.1608     -947.23201      230323.47      0.85990533    -209317.79     -211449.54      2131.7473    
   3700000   2978.8536     -3102.9812      230801.82      0.85812312    -209321.23     -211405.87      2084.6447    
   3701000   2993.8084     -57.03815       231172.31      0.85674783    -209324.61     -211419.72      2095.1103    
   3702000   2971.5906     -1200.5137      231479.13      0.85561223    -209328.21     -211407.77      2079.562     
   3703000   2966.2754      401.21835      231705.84      0.85477507    -209331.63     -211407.47      2075.8423    
   3704000   2989.2863     -1296.906       231846.89      0.85425505    -209335.06     -211427.01      2091.9457    
   3705000   2980.3189     -792.90672      231877.3       0.85414303    -209338.62     -211424.29      2085.6702    
   3706000   3030.1012     -1915.3713      231782.36      0.85449289    -209342.31     -211462.82      2120.5086    
   3707000   2990.309       927.91067      231614.43      0.85511244    -209345.66     -211438.32      2092.6613    
   3708000   3012.8535     -1362.1345      231381.59      0.85597292    -209349.26     -211457.7       2108.4383    
   3709000   2972.5026     -2771.7639      231125.36      0.85692187    -209352.7      -211432.9       2080.2002    
   3710000   2984.6436     -939.44712      230852.54      0.85793459    -209356.18     -211444.88      2088.6967    
   3711000   2998.0251      1238.3961      230606.3       0.85885069    -209359.48     -211457.54      2098.0612    
   3712000   2975.1616      2329.0732      230334.5       0.85986412    -209362.81     -211444.87      2082.061     
   3713000   3013.319       702.34234      230140.62      0.86058851    -209366.06     -211474.82      2108.7641    
   3714000   3019.6287      1421.2037      230085.12      0.86079609    -209369.24     -211482.42      2113.1797    
   3715000   3006.0192      669.42337      230089.12      0.86078113    -209372.28     -211475.94      2103.6556    
   3716000   3013.8346     -2701.2367      230057.38      0.86089991    -209375.41     -211484.54      2109.1249    
   3717000   2942.3873      1582.8873      229970.15      0.86122644    -209378.23     -211437.35      2059.1251    
   3718000   3016.432      -935.20096      229900.16      0.86148862    -209381.11     -211492.05      2110.9426    
   3719000   2963.6621     -2331.9604      229844.46      0.8616974     -209383.9      -211457.91      2074.0135    
   3720000   2954.5745      2727.013       229748.5       0.86205731    -209386.51     -211454.17      2067.6539    
